YearsExperience,Salary
13.1,78888.26
8.7,66504.33
12.4,77602.37
13.4,80322.46
10.0,70400.26
8.8,66537.67
4.5,53662.62
11.0,73006.69
4.5,53975.3
9.1,66995.93
10.0,69803.75
10.5,71934.4
8.1,63813.98
5.6,56318.11
7.2,61699.69
6.9,60831.11
10.8,72434.69
3.8,51081.69
14.0,82276.47
5.9,58188.36
14.4,82869.22
10.5,71666.73
14.7,84515.94
11.8,75577.5
12.8,78552.51
5.2,55752.9
3.9,51781.05
8.6,65868.45
6.3,59127.1
5.1,55210.03
12.2,76729.47
3.6,50964.23
3.9,52079.09
8.2,64985.06
9.3,68165.97
3.6,51092.39
9.4,68406.27
14.7,84591.66
5.2,55808.73
1.7,45370.1
4.9,54324.19
10.5,71580.06
2.4,47420.9
4.3,53141.73
7.8,63508.42
2.6,47625.45
9.0,66948.36
9.0,67031.12
5.1,55418.74
6.1,58447.47
12.1,76614.46
10.1,70575.53
3.0,49392.63
13.6,81194.47
9.4,68612.33
5.5,56007.47
7.2,61735.57
13.9,82062.02
1.5,44853.02
4.7,54559.11
8.3,64602.63
8.3,64488.88
14.0,82268.63
5.2,55557.57
14.1,82017.84
14.9,84610.72
7.6,62691.21
2.4,47479.65
4.2,53058.96
14.0,82310.52
6.2,58395.16
2.1,46356.76
10.4,70798.47
8.6,66252.59
1.2,43528.23
7.2,61748.67
4.5,53073.49
2.0,45908.71
14.4,83260.25
12.3,77271.82
14.0,81863.93
10.0,70335.48
14.6,83341.74
7.6,62970.4
1.4,43875.88
6.9,60830.3
1.5,44250.98
13.2,79664.84
11.2,73249.06
2.4,47512.06
14.9,84675.64
6.3,58625.27
9.2,67891.62
5.4,55981.93
7.4,61907.13
14.6,83408.85
4.9,54655.08
11.0,73443.85
8.7,65857.42
13.6,80605.95
13.8,80911.46
3.6,50581.03
5.2,56002.83
2.8,48313.66
12.9,78704.82
7.4,61911.05
13.6,80872.85
13.4,80440.11
13.4,80667.19
10.2,70176.37
12.4,77515.49
8.4,65421.25
3.2,49200.12
14.6,83923.53
4.4,53335.19
7.5,62589.45
8.7,66397.95
2.8,48643.33
8.8,66742.62
1.1,43766.39
6.5,59971.16
12.8,78202.33
13.5,80527.51
11.7,75543.34
13.1,79327.11
5.8,57822.16
7.4,62171.28
5.2,55675.26
6.9,60705.54
8.5,65559.9
3.2,49967.09
5.9,57420.6
7.5,62641.71
7.6,62641.16
12.0,75730.2
12.4,77325.59
9.3,67947.92
13.2,79410.49
12.1,75908.94
3.1,49086.84
6.7,60343.38
8.3,64687.98
8.5,65903.67
14.6,84215.51
9.2,67735.46
11.2,74027.34
11.1,73281.07
6.9,60753.0
7.1,61395.27
13.2,79747.96
1.5,44177.76
10.5,71476.87
6.0,57764.94
13.1,79141.2
2.8,47946.3
10.0,70340.62
9.8,69581.47
2.0,46174.48
11.3,73801.11
12.0,75654.29
3.9,52180.03
8.0,63610.68
1.8,45534.96
4.8,54200.26
7.6,62851.84
4.6,53843.9
6.8,60035.02
9.7,69227.33
5.7,57300.79
10.2,70969.07
3.3,50069.68
5.7,57356.01
3.8,51073.44
7.7,63058.21
6.2,58137.3
8.9,67175.86
5.8,57464.87
5.8,57379.48
1.1,42868.54
6.0,57544.66
7.4,62156.19
6.8,60897.68
1.7,44733.35
7.4,62173.05
7.9,63316.18
12.1,76016.52
5.6,57154.99
6.2,58250.22
11.3,73895.76
11.7,75391.11
3.1,49134.71
10.4,70754.93
12.5,77261.97
11.1,73182.3
13.6,80473.46
13.5,80875.65
1.2,43665.77
5.3,55861.74
12.3,76811.33
2.6,47487.16
13.0,79215.53
1.5,44155.2
11.2,74047.06
9.7,69014.33
5.6,56453.57
5.1,55233.71
10.3,70560.58
3.4,50378.16
9.5,68731.9
3.1,49072.35
10.0,69969.92
8.8,66308.2
11.6,75089.84
3.6,50672.27
3.5,50160.12
3.3,49837.59
14.9,85097.16
3.1,48945.47
2.3,46442.99
13.5,80144.29
14.9,84202.78
9.0,67021.47
1.7,44966.57
6.1,58483.48
1.1,42821.9
12.8,78317.5
2.3,46862.69
2.4,47627.13
7.3,62123.5
4.5,53156.26
4.9,54536.06
9.1,67776.61
13.6,80527.99
10.9,72584.85
7.8,63103.8
13.3,79694.42
11.2,73397.08
11.5,74128.35
11.9,75202.25
4.0,51924.06
3.1,49382.42
8.4,65542.25
1.5,44564.32
1.1,43769.42
11.5,74435.01
2.6,47432.52
5.8,57563.35
13.0,79470.24
9.8,69105.49
9.8,69364.97
9.8,69230.68
10.1,70010.56
3.2,49197.01
10.3,70856.06
14.0,82131.84
14.4,83104.07
11.2,73691.04
9.7,68961.29
9.6,68601.88
8.2,64489.13
14.6,84092.3
14.3,82615.64
8.2,65001.51
14.3,83243.66
3.6,50535.7
9.6,69140.01
5.6,56537.29
8.4,65484.22
2.2,47062.01
11.1,73539.96
14.3,82404.99
14.2,82865.14
7.2,61248.63
14.2,82180.72
11.3,74224.56
4.8,54544.13
14.5,83544.23
11.5,74419.61
13.6,80627.94
10.2,70180.69
1.6,44729.02
1.3,43622.27
7.8,63293.99
13.6,80668.65
1.5,44280.16
1.5,44352.14
3.9,51556.98
4.6,53704.5
2.7,47669.29
7.1,61774.77
11.0,73073.65
6.3,58974.16
7.1,61256.38
10.7,72161.01
1.1,43333.11
3.8,51260.61
9.0,66629.19
6.4,59665.24
11.8,75597.35
13.1,79586.32
13.2,79170.13
6.2,58669.24
3.0,49142.76
7.6,63186.83
12.5,77422.0
3.5,50686.83
5.1,55757.85
10.7,71855.87
5.3,55688.59
13.6,80967.84
2.7,47938.36
9.6,68469.52
7.9,63713.2
14.0,82422.26
5.3,56291.03
6.0,58412.62
12.0,76236.78
10.3,71261.1
11.7,75183.4
3.5,50344.49
14.2,82707.7
7.4,62193.1
7.2,61540.57
10.7,72374.19
7.8,63412.71
9.7,68738.49
13.4,79794.91
13.7,80936.15
4.6,53501.84
11.8,75078.84
8.5,65938.48
2.3,47244.52
9.8,69428.15
12.7,78369.05
3.0,48507.26
13.9,81686.05
3.7,51326.58
12.3,77392.28
14.8,84594.09
9.0,66670.43
12.1,76193.11
2.7,47842.89
11.1,73601.42
1.5,44369.24
11.8,75286.71
12.3,77225.31
14.9,84865.4
11.5,74843.68
12.9,78951.5
5.3,56150.95
7.3,62138.18
2.6,47351.63
9.1,66918.23
2.4,47362.19
2.2,46825.95
11.7,75537.21
9.0,66867.03
8.4,65546.45
13.1,79725.71
9.1,67141.59
1.9,46113.36
4.0,52131.14
9.6,69227.58
12.5,77675.84
8.2,64391.79
6.2,58313.02
4.3,52876.28
14.6,83496.2
8.7,66016.87
13.7,81123.64
9.8,69201.7
1.3,44046.81
1.2,43689.45
10.3,70809.35
14.4,83293.18
1.0,42778.31
4.9,54262.84
4.8,54041.86
1.0,42824.04
14.3,82713.65
12.8,78561.2
5.2,55736.96
15.0,84810.21
7.7,63549.71
6.0,58278.58
12.5,77436.14
8.7,66145.62
14.9,84876.88
6.4,59403.03
5.3,55908.49
9.3,67934.7
12.3,77298.1
4.0,52246.4
2.5,47746.83
1.0,42861.15
2.8,48394.06
3.3,49758.09
14.7,84112.23
5.9,58077.39
3.7,50918.75
3.8,51815.15
7.1,61616.37
6.6,59698.23
14.8,84753.39
2.5,47821.29
5.7,57044.79
13.5,80514.92
4.3,53364.43
9.0,66915.66
5.7,57207.24
2.5,47202.31
2.7,47640.78
6.4,58911.51
7.3,62085.24
1.9,45816.06
10.9,72506.95
14.9,84786.27
2.2,46289.46
8.1,64040.39
13.0,78637.13
4.7,54507.52
9.8,69801.94
13.1,78820.26
14.9,84240.45
4.3,52745.5
14.6,83510.01
7.4,62549.27
7.0,61240.41
5.6,57047.53
14.6,83830.87
8.3,64885.42
1.7,45206.52
14.9,84546.72
14.0,82434.36
6.7,60469.63
1.2,43517.46
6.3,58735.52
4.4,53088.67
5.7,56670.03
1.5,44347.17
4.6,53519.01
14.1,82703.63
3.6,51089.68
4.3,53227.99
6.6,59947.32
2.4,47328.44
12.4,77360.55
1.4,44670.62
6.9,61114.55
6.1,58493.75
7.9,63968.8
12.4,77691.48
10.6,71400.13
4.8,54782.39
3.9,51390.62
2.8,48374.68
9.6,69009.46
9.8,69617.48
14.4,83549.67
13.0,79236.02
2.3,47013.11
12.9,78570.32
1.6,45140.45
5.9,58114.31
13.2,79485.5
6.4,59228.01
8.2,64752.93
6.9,60214.04
7.5,62512.91
11.9,75380.15
6.7,60369.51
1.2,43873.48
1.9,46002.52
9.3,68198.31
14.6,83781.8
2.2,46883.51
14.7,84574.91
7.3,62332.01
6.3,59015.82
2.8,47965.2
10.1,70646.85
12.6,77515.98
12.0,76452.48
5.6,57284.47
11.6,74392.95
1.4,44065.16
11.8,75843.81
12.1,76696.7
3.1,49259.03
2.9,48825.97
12.5,77334.5
2.0,46184.94
7.7,62627.25
3.6,50940.92
12.8,78394.54
11.6,74870.07
6.4,59186.07
6.6,59481.94
13.2,79302.1
6.4,59272.31
12.6,77479.74
3.0,48791.42
9.7,69155.97
4.7,53822.57
1.3,43671.62
2.0,46187.39
2.6,47752.03
14.0,81591.03
7.2,61982.34
4.7,53975.64
4.9,54265.71
2.4,47691.27
6.3,59149.63
12.2,76844.37
6.2,58616.8
14.2,82656.96
1.7,45523.7
1.9,45740.81
13.0,79424.25
6.7,60282.42
5.4,56289.74
4.6,54186.8
11.2,73145.49
9.5,68668.55
2.9,49166.96
11.9,75253.71
10.2,70433.56
6.0,57657.42
3.1,49407.63
10.8,72268.47
8.9,66941.15
11.4,74172.63
5.2,55929.35
8.9,67173.1
5.4,56666.0
13.1,79458.79
10.7,72424.95
11.2,73939.26
2.6,47415.96
10.5,71230.31
5.2,55188.67
14.1,82149.7
6.0,57778.46
5.1,55200.82
9.3,67736.08
5.8,57833.27
8.0,63796.96
8.6,65580.26
1.6,45001.44
5.7,57098.91
10.3,71230.97
5.0,55131.38
11.8,75746.88
1.9,46198.2
2.2,47024.11
13.2,79849.55
4.2,53061.57
9.0,66537.7
12.3,76970.41
1.8,45060.87
13.1,78889.06
10.2,70772.72
9.9,69914.86
5.0,55427.02
4.9,54991.33
1.4,44469.73
12.8,78099.91
9.8,69102.35
4.8,54794.62
14.1,82771.99
9.3,67837.52
1.6,44686.49
9.0,67201.53
8.6,65532.31
4.1,52722.5
6.2,58569.61
14.6,83566.3
5.5,56386.96
3.2,49686.44
5.5,56355.05
13.7,80771.78
12.8,78631.77
4.8,54840.78
5.0,55202.69
6.1,57922.47
13.9,82038.92
12.5,77665.15
9.3,68222.96
2.2,46102.3
14.0,81718.13
8.1,64641.83
5.3,56080.34
11.1,73785.46
3.6,50970.03
11.3,74159.94
2.5,47359.89
6.6,60296.87
3.2,49424.88
14.2,82794.36
13.4,80087.81
11.9,75557.05
5.8,57395.09
8.1,64295.15
12.2,76742.25
12.1,76506.3
14.3,83083.08
7.0,61012.91
1.1,43114.66
4.9,55071.12
13.6,80532.47
4.8,54711.55
4.5,53029.65
7.9,64143.89
11.2,73881.15
14.0,82115.23
7.8,63677.67
4.2,52256.27
8.2,64721.25
6.6,60158.23
9.1,67609.69
14.2,82615.19
5.5,56093.48
15.0,84633.72
10.3,70935.23
1.1,43241.12
1.4,44053.76
12.1,76558.34
10.7,72350.15
12.7,78592.39
14.2,82437.6
12.5,77319.89
6.5,59890.44
5.8,56988.7
11.2,73696.92
14.4,83116.15
12.0,75637.1
13.7,81586.87
11.4,74054.73
7.9,63392.76
11.7,74656.39
5.4,56696.05
9.6,69119.73
11.1,72879.44
8.9,67052.88
10.0,69939.74
7.4,61810.65
2.0,46409.63
7.5,62683.75
13.2,79375.3
13.3,79939.56
1.7,45289.44
3.9,52134.12
9.9,69815.46
2.7,48156.69
7.0,60548.75
11.6,75261.07
11.1,73731.16
14.7,83771.94
10.4,71631.18
8.0,63875.0
6.7,59833.7
8.4,64753.57
13.9,81793.97
11.5,74466.52
10.5,71521.97
8.5,65300.76
14.2,82666.17
10.4,70906.58
1.6,45227.63
7.6,62374.74
12.0,76327.34
4.5,53809.08
2.4,47407.72
14.4,82786.79
3.0,48602.19
13.1,79338.92
12.2,76941.33
7.1,61229.33
10.2,70791.58
6.1,58134.99
2.6,48003.27
3.4,49826.78
13.5,80711.31
12.3,77056.23
7.2,61677.35
2.7,48063.11
2.7,48036.45
11.5,74404.56
3.4,50123.83
5.8,57366.1
4.6,54249.18
8.5,65542.89
3.2,49954.86
3.9,51839.28
9.1,67178.38
9.7,68655.48
8.4,64976.58
12.0,76337.03
4.4,52783.35
2.7,48268.53
5.2,55633.72
8.0,64355.31
2.8,48524.75
6.8,60112.39
11.0,72737.3
3.2,49292.07
13.7,81085.05
1.3,44042.44
6.3,59301.71
8.2,64712.33
2.1,46188.39
6.3,58522.19
4.3,52943.25
6.7,60196.19
7.6,62513.1
1.7,45277.04
11.7,74661.2
8.8,66266.68
13.6,80379.88
12.9,78617.11
8.2,64116.44
7.7,62623.21
3.8,51532.03
12.3,76799.25
3.7,51036.19
7.1,61356.19
5.2,55754.74
9.4,68236.36
5.0,55156.77
7.2,62076.72
11.9,75911.26
9.5,68268.9
5.2,55624.28
13.4,80549.75
2.5,47021.62
7.7,62892.57
9.4,68225.44
1.5,44195.47
8.7,66281.86
5.1,55775.91
5.5,56076.02
1.2,43157.26
12.0,75746.54
10.9,72230.72
12.5,77698.07
3.1,49595.57
7.4,62084.16
3.0,49138.12
3.3,50315.67
1.8,45300.36
7.0,60945.47
4.4,53434.68
5.1,55070.17
3.2,49311.52
14.0,81593.88
13.4,80236.23
1.2,43886.07
9.8,69892.46
5.0,54740.19
5.8,57563.57
8.8,66345.74
9.5,68479.8
13.3,79585.82
1.4,44113.29
9.0,67166.75
5.0,54855.22
3.3,50095.03
3.9,52147.57
14.3,83225.27
13.3,80352.16
9.9,69912.88
7.4,61998.96
11.7,74623.34
9.0,67400.8
9.7,69303.4
10.0,69734.74
7.5,62448.66
10.5,71151.75
4.5,53267.26
13.2,79513.64
8.1,63992.61
8.0,63625.28
6.2,58806.46
1.6,44954.58
12.2,76898.94
8.3,64717.51
8.5,65808.44
8.8,66027.49
5.5,56926.19
9.3,67915.54
14.5,83382.44
3.0,49311.84
5.1,55278.2
8.6,65391.58
1.4,44396.04
4.6,54070.22
4.8,54617.07
4.3,53124.05
6.6,59686.38
2.7,47814.08
12.3,76948.89
13.1,79507.83
9.2,67993.06
14.2,82753.69
11.0,72508.58
9.7,69214.92
9.4,68324.9
11.5,74807.23
7.3,61718.57
13.7,81133.22
8.6,65945.18
14.2,82612.39
1.7,45195.19
6.5,59567.91
4.5,53625.15
14.9,84613.33
5.5,56069.54
10.1,70659.97
7.0,60790.66
7.8,63651.03
1.8,45868.28
12.0,76450.69
12.2,76471.29
12.3,76573.3
11.3,74339.68
13.5,80902.82
12.0,76315.34
3.6,50747.36
10.3,70467.05
12.2,76523.38
4.0,52091.83
12.9,78632.86
8.1,64453.24
8.4,65162.6
11.9,75460.38
15.0,84827.42
1.0,43233.07
6.0,57986.36
8.8,66212.46
6.1,58227.37
9.9,69409.56
9.8,69190.94
2.0,46329.36
8.7,65936.44
11.7,75212.13
5.5,56809.72
8.6,66032.84
13.8,81278.85
2.9,48481.84
12.1,76096.62
5.2,55101.76
7.5,62707.76
9.2,67494.06
8.6,66053.4
6.7,59652.23
7.7,62900.76
5.9,58178.39
9.8,69274.64
14.7,83753.47
13.5,80064.41
4.0,52049.58
4.1,52576.06
8.4,65056.27
7.8,63416.57
11.4,74627.35
8.4,65345.7
3.7,50995.26
6.1,57992.73
13.3,79977.56
6.2,58584.16
3.2,49555.99
3.1,49689.32
11.3,74107.57
4.5,53124.47
9.8,68916.22
9.2,67197.66
1.0,43234.29
12.5,77072.67
2.9,48640.36
6.5,59378.15
3.9,51544.88
11.2,73686.74
4.5,53366.39
4.3,52570.51
7.8,62968.42
8.1,64255.1
7.5,62427.13
3.9,51827.21
11.9,76187.45
12.4,77599.2
6.6,59977.04
14.5,83316.86
13.3,79730.64
10.0,70036.66
6.2,58915.34
14.8,83950.27
12.6,77926.25
4.0,51724.99
4.5,53598.52
13.3,79766.71
9.8,69015.49
4.8,54432.68
1.9,46068.84
5.3,55769.25
5.9,57444.58
8.6,65812.47
11.2,74019.62
13.8,81246.03
7.3,61896.75
4.6,54254.3
5.6,57283.2
2.7,47746.86
7.7,63061.85
15.0,84711.71
2.2,46254.43
3.8,51809.88
4.4,53532.34
10.2,70731.1
9.4,68227.82
3.1,49058.68
2.8,47975.94
12.2,76576.53
3.4,50022.45
8.9,66476.45
8.1,64081.13
1.1,42891.24
13.6,80384.14
8.9,66241.82
13.5,80954.96
13.3,79533.91
8.5,65816.57
7.3,62241.43
7.4,61795.98
9.7,68647.97
3.0,49406.84
11.8,75295.89
13.8,81700.28
8.0,63932.24
8.1,64201.33
11.6,74566.82
11.9,75562.04
6.4,59224.66
10.8,72084.14
2.6,48165.11
3.9,52183.34
10.2,70663.64
8.3,65266.65
2.9,49170.07
3.6,51030.2
8.3,65237.41
5.9,57415.15
8.6,65738.87
1.7,45155.08
11.9,76142.5
14.0,81628.41
14.2,82385.73
14.3,82613.66
6.0,57749.65
6.1,58319.47
6.5,59306.07
4.9,54319.83
2.5,47838.12
4.0,52448.36
4.8,54136.06
2.3,46625.6
6.7,60426.31
4.2,52511.4
11.9,75359.5
8.2,65047.11
14.5,83653.65
7.3,61508.26
14.1,82751.7
5.5,56021.36
2.3,46897.09
5.9,57214.87
5.0,54502.67
8.2,64463.1
2.6,47818.49
10.0,70008.98
13.8,81812.22
7.3,61834.01
7.3,61733.08
11.0,72850.27
12.3,77045.26
2.2,46449.47
14.6,83374.05
7.1,61789.31
13.8,81333.93
7.4,62285.48
4.1,52237.09
4.4,53089.91
4.6,53795.23
2.5,47289.21
4.1,52756.14
3.9,51591.35
4.4,53190.05
7.8,62932.41
5.1,55746.31
10.0,70424.56
3.1,49648.16
13.2,79687.5
10.4,71630.28
3.6,51270.41
7.5,62616.58
2.5,47394.76
6.6,60291.22
7.0,60898.6
8.3,64826.85
9.0,66595.97
1.9,45616.9
3.6,51104.25
9.3,68266.13
5.9,57968.38
7.5,62213.19
6.9,61188.76
12.1,76591.63
12.9,78676.69
7.0,61113.13
8.7,66032.14
13.3,80216.13
11.8,75642.85
8.4,64921.35
5.9,57759.2
11.4,74394.11
12.1,76383.72
8.4,64927.1
11.9,75649.18
10.1,70377.78
14.2,82355.45
10.0,69894.52
10.4,71684.36
10.3,70463.9
6.0,57652.55
11.6,75245.25
12.4,77468.09
10.8,72677.31
5.6,56475.75
7.5,62875.76
2.5,47752.61
6.4,59347.61
4.9,54936.96
14.5,83707.84
10.9,72807.57
12.8,78659.94
13.9,82192.02
12.7,77918.27
12.2,76847.72
12.0,76462.65
5.3,55493.28
11.4,74291.31
5.6,56813.3
7.8,63283.97
8.9,66957.09
3.0,49131.91
4.1,52409.39
4.6,54055.42
12.6,77942.37
13.6,80862.12
3.2,49528.31
1.5,44300.29
10.3,71082.72
4.6,54107.58
3.9,51231.6
14.1,82220.78
1.2,43364.65
7.2,61309.23
3.7,51030.63
1.7,45092.49
1.7,45511.16
11.1,73533.32
9.9,69949.01
3.4,49807.57
4.3,52891.16
5.6,57022.72
9.1,67222.0
5.7,56733.46
12.3,77176.4
2.4,47113.47
5.4,56060.97
3.6,50981.36
6.4,58782.95
5.1,55095.41
13.5,80866.56
4.0,51535.25
11.0,72842.32
13.6,80601.27
12.9,78362.0
12.9,78806.68
11.8,75021.05
3.9,51836.37
12.1,75922.29
7.0,61030.04
2.8,48682.38
12.3,76916.41
7.7,63585.87
1.6,44968.02
2.4,47214.7
14.4,83623.21
12.6,77742.06
10.1,70289.21
3.6,50658.2
8.4,65583.61
13.2,79393.17
4.4,53698.58
8.8,66584.27
12.8,78817.36
10.7,71933.91
5.2,55941.01
11.2,73621.93
5.3,55401.19
3.6,51087.39
8.4,64975.64
7.1,61677.89
3.1,49609.17
14.4,83047.78
5.5,56183.15
14.3,82665.89
6.4,59698.81
11.6,74813.68
6.1,58079.94
12.7,78546.84
10.4,70903.42
7.7,63341.35
14.3,83235.31
2.5,47391.12
9.6,68407.63
14.8,83937.58
12.9,79058.39
11.3,74221.34
10.5,71904.62
7.0,61249.19
9.8,69310.84
1.8,44975.92
5.9,57849.6
5.2,55704.47
9.8,69759.51
1.9,45526.54
1.5,44060.36
5.3,55438.88
12.8,78837.76
4.1,52787.21
14.3,82414.0
1.2,43462.8
4.5,53115.27
13.6,80902.13
13.0,79142.95
13.1,79113.7
10.0,70080.62
12.7,78125.33
1.6,44992.75
12.1,76245.52
11.6,75167.75
1.6,44481.06
13.2,79173.54
11.2,73457.47
10.5,71535.44
5.1,54869.37
5.8,56940.33
4.0,51558.18
5.2,55657.16
14.1,82055.32
13.2,80045.26
4.5,53028.75
9.0,66687.2
2.4,47216.31
10.8,72471.79
6.8,60777.31
6.3,58877.47
10.2,70461.09
3.9,51436.4
12.1,76278.73
2.6,47693.8
6.1,58607.47
9.4,68445.77
2.2,46908.56
4.1,52612.95
8.1,63879.5
12.6,77354.95
6.5,59874.42
6.9,61124.06
5.5,56737.15
8.8,66080.16
3.5,50730.61
13.2,79649.89
5.6,56996.44
1.2,43248.8
5.8,56999.34
10.8,72061.46
10.5,71119.31
7.5,62001.99
11.8,75418.66
14.9,84673.86
8.1,64138.41
2.4,47542.02
9.7,68636.55
2.8,48277.29
9.8,69882.95
9.1,66933.07
5.5,56171.26
1.5,44623.84
7.5,62817.56
1.1,43535.13
9.6,68403.92
13.6,80574.8
4.4,53200.83
9.5,68743.4
5.6,57187.2
3.0,49461.3
10.6,71686.32
8.4,65224.23
8.2,64867.51
3.0,48934.68
12.2,76862.45
14.5,83824.88
5.9,57620.25
3.8,50908.12
5.4,56599.72
1.2,43578.69
13.1,79603.15
1.4,44022.17
8.4,65380.57
4.4,52832.8
3.7,51270.49
11.8,75630.48
12.5,77976.42
5.7,57338.58
1.6,44985.78
5.8,57702.03
5.4,56075.93
10.1,70033.02
7.2,61951.65
13.6,81056.73
4.7,54003.09
8.1,64777.28
13.2,79879.12
4.1,51944.8
14.4,83160.15
13.9,81727.99
6.1,57861.38
4.1,52568.51
8.1,64626.98
11.3,73947.74
8.9,66576.64
1.5,44144.13
11.8,75813.46
12.7,78060.84
4.9,54279.44
3.9,51341.74
12.6,77702.36
14.1,81954.94
6.2,59002.5
13.6,81057.02
8.1,64469.54
14.8,84242.41
7.5,62754.65
2.7,47624.87
11.7,74795.74
6.9,60309.46
4.1,52439.62
11.4,74643.8
11.6,75079.16
11.8,75499.61
10.2,70965.02
14.6,83325.05
3.0,48736.79
13.4,79959.46
9.9,69380.72
6.6,59433.35
11.9,76138.31
2.3,46700.85
14.9,84571.6
2.2,46439.28
13.6,80654.37
1.7,44856.4
4.1,51991.2
2.2,46182.65
6.2,58194.63
14.4,83399.43
9.8,69302.98
10.4,70912.23
14.2,82732.16
7.1,61125.01
14.3,82875.3
1.2,43334.64
12.3,77072.05
8.4,65683.63
4.3,52786.67
7.0,60689.83
1.6,44502.34
2.5,47040.49
9.3,67566.4
1.1,43754.73
13.5,80412.86
10.0,70164.08
10.6,71867.73
14.9,84753.01
3.0,48626.04
11.1,72860.82
14.3,83159.33
7.8,63302.21
13.6,80907.83
13.0,79311.12
4.4,52883.97
7.4,62438.34
6.0,58464.54
3.8,51362.9
1.6,45007.71
13.1,79351.72
6.2,58964.49
10.0,70284.91
7.5,62376.34
7.3,62003.17
11.2,74035.76
8.4,65594.77
2.7,48169.66
7.4,62178.75
7.2,61733.23
4.7,54133.48
14.7,83886.68
8.9,66706.78
14.1,81807.13
9.6,68703.18
6.6,59978.01
9.7,68973.34
12.0,75518.06
13.6,80936.59
13.9,82075.08
10.7,71623.52
14.3,83222.3
13.1,78860.53
9.1,67704.36
3.5,50168.38
11.0,73448.75
3.8,51500.35
7.1,61082.51
13.3,79967.97
1.1,42896.9
14.3,82463.89
10.2,70375.32
8.4,65025.13
14.8,84404.33
15.0,84555.96
2.8,48800.19
7.2,62019.03
8.6,65708.59
6.1,57989.69
12.1,76598.11
1.4,43810.3
9.6,69134.59
10.4,71223.27
1.8,45338.55
2.8,47981.78
11.8,74904.04
1.8,45401.66
7.5,62497.13
6.0,57543.16
5.7,56835.1
9.6,69039.89
4.8,54876.66
3.2,49121.73
1.3,43518.5
12.2,76902.56
14.7,84286.16
8.6,66298.36
11.5,74328.39
10.4,70747.99
11.4,74613.61
3.5,50620.69
1.2,43541.59
7.4,61976.19
9.6,68599.45
7.7,63569.98
3.9,51269.37
1.3,43704.64
7.1,61739.84
13.3,80054.02
7.6,63006.88
8.1,64383.94
7.9,63670.16
1.6,44778.11
7.0,61083.19
6.9,60738.15
15.0,85201.21
13.4,80535.24
4.5,53439.61
7.9,64038.17
14.5,83215.19
6.2,59018.38
6.2,58809.2
9.7,69418.56
12.9,78918.28
5.8,57591.15
1.3,44337.25
14.4,83382.14
4.3,52715.44
11.1,73447.45
7.8,63500.29
4.4,52856.9
6.8,60130.64
3.5,50600.02
5.9,58138.23
10.2,70356.91
3.1,49789.57
11.1,73306.43
4.1,52120.59
7.1,61621.85
2.1,46084.91
14.4,83031.16
3.3,49508.31
3.3,49580.87
6.1,58441.75
14.7,84217.63
14.5,83283.56
1.3,44163.0
4.4,53407.64
6.0,58111.25
12.6,77718.16
5.8,57668.46
2.7,47947.14
4.9,54616.0
13.9,81287.26
14.4,83300.71
8.7,66163.14
2.3,46624.65
12.4,76977.85
6.4,58779.44
9.2,67110.16
12.5,77618.13
13.5,80830.39
12.6,77426.33
6.2,58101.49
2.0,45903.54
12.7,77975.86
9.1,67542.05
12.4,76719.9
10.9,72745.85
13.2,79971.22
9.3,68251.81
8.4,64839.2
1.4,43873.32
4.0,52007.61
1.2,43504.05
12.3,76815.39
8.0,63500.73
3.5,50695.23
10.5,71639.53
6.8,60441.02
11.0,73383.86
8.4,65018.07
2.2,46681.04
5.4,56506.51
5.0,54999.85
6.6,60093.1
10.1,70419.79
9.2,67254.89
14.2,82166.81
2.3,46820.1
8.9,66825.59
9.7,69558.92
5.2,55265.28
10.6,71981.29
13.0,79363.65
7.8,63811.99
13.1,79393.39
6.2,58305.85
7.2,61796.81
7.0,60711.31
4.3,52756.61
6.5,59872.39
3.4,50661.92
13.8,81575.1
6.4,59379.11
5.1,55310.84
11.6,74614.0
10.8,72687.98
8.0,63516.17
13.3,79936.39
13.6,80489.37
5.6,56950.44
9.6,68859.08
11.2,73551.46
10.1,69952.06
12.3,76527.84
13.4,80507.47
8.3,64696.0
11.3,74302.57
13.8,81592.12
10.7,72243.0
5.4,55800.07
5.7,57475.81
10.9,73043.35
2.7,48421.26
3.1,49281.05
10.7,72325.33
10.3,70843.15
9.8,69394.05
9.6,68787.48
11.0,73053.58
4.1,52079.14
2.6,47463.47
12.8,78277.62
13.4,79998.91
10.0,70251.59
9.1,67469.86
9.6,68908.43
11.9,75822.34
8.4,65130.95
4.0,52032.04
8.3,65202.35
7.0,60963.23
9.7,68676.4
4.3,52557.87
6.5,59882.28
3.2,49946.19
8.4,65079.2
14.3,82985.35
4.1,52202.49
1.3,43859.63
14.9,85058.11
6.6,59611.96
4.6,53453.92
4.6,53693.96
1.6,44775.89
1.2,43506.42
13.4,80521.01
12.2,76968.42
7.5,62244.3
2.0,46182.09
13.0,78611.22
4.2,52616.07
5.5,56529.39
2.6,48044.96
14.3,82826.86
2.4,47546.83
6.6,59625.25
6.3,59350.14
6.6,59587.3
6.2,58114.75
11.4,74493.96
14.7,84269.46
2.3,47042.81
5.8,57419.66
14.9,84208.29
3.8,51452.29
6.6,59873.29
1.2,43636.11
8.5,65588.33
2.6,47964.07
4.0,51533.94
11.8,75827.34
14.2,83072.39
12.4,77184.39
11.9,76090.65
8.3,65313.89
